Employee_ID,Age,Gender,Department,Job_Level,Salary,Years_at_Company,Performance_Score,Last_Promotion_Date,Absence_Days,Work_Location
E2617,57,Non-binary,Sales,1,7450,9,1,29/04/2021,9,In-office
E3827,26,Male,Marketing,2,6208,15,4,15/12/2022,0,Hybrid
E8476,25,Female,Sales,3,8817,14,2,28/10/2022,9,Remote
E7482,36,Non-binary,HR,2,6001,8,2,8/08/2020,7,In-office
E3924,52,Male,HR,1,8602,19,4,6/10/2023,1,Hybrid
E8253,30,Non-binary,Marketing,2,4250,18,2,3/03/2024,11,Remote
E9693,31,Male,Sales,2,4141,20,5,8/03/2020,4,In-office
E2000,29,Male,Marketing,2,4435,13,1,25/12/2020,10,Hybrid
E1098,24,Non-binary,Sales,2,4250,7,5,10/09/2021,11,In-office
E5086,54,Non-binary,Marketing,3,7498,12,3,23/03/2022,4,In-office
E4390,33,Female,Sales,1,8399,3,4,26/06/2024,11,Remote
E2963,34,Male,Sales,1,7253,20,5,2/07/2020,1,Remote
E8086,38,Non-binary,Marketing,3,6111,1,5,3/10/2022,1,Remote
E1216,42,Female,HR,1,8107,6,2,1/03/2020,8,In-office
E6598,23,Male,Engineering,2,5800,11,5,5/08/2021,15,Hybrid
E5543,47,Female,HR,2,7336,4,3,30/05/2023,6,In-office
E7931,50,Female,Marketing,1,3561,14,5,4/07/2022,8,In-office
E8069,41,Non-binary,HR,2,8557,16,4,20/08/2022,10,In-office
E4783,25,Female,Marketing,2,6409,4,2,14/08/2022,14,Remote
E2934,43,Non-binary,Engineering,2,4074,13,2,3/04/2020,5,Hybrid
E1560,25,Non-binary,Marketing,1,6386,19,2,22/01/2021,12,Hybrid
E8953,46,Non-binary,Marketing,2,7239,9,1,5/12/2021,12,In-office
E2096,30,Non-binary,Marketing,3,4648,14,5,9/02/2023,9,Remote
E4198,30,Female,Marketing,3,8555,8,2,30/10/2021,13,Remote
E1361,57,Female,Marketing,2,7543,12,3,26/05/2024,4,Remote
E4946,23,Male,Engineering,1,6460,13,1,12/11/2024,10,Hybrid
E8744,32,Female,Marketing,3,7764,19,5,22/03/2023,8,Hybrid
E3790,45,Female,Marketing,3,7509,4,5,10/04/2024,10,Hybrid
E3117,51,Male,Engineering,2,3368,19,5,15/08/2021,14,Remote
E9600,34,Female,HR,2,6516,5,1,5/08/2024,0,In-office
E9892,30,Non-binary,Marketing,2,5199,18,3,9/01/2025,1,Remote
E7931,36,Female,Marketing,2,3589,16,2,26/11/2020,8,Remote
E7689,49,Non-binary,Sales,2,7100,20,4,9/04/2024,15,In-office
E3769,34,Non-binary,Engineering,3,6292,17,4,22/06/2021,11,Remote
E9938,38,Non-binary,Sales,3,4376,16,1,9/05/2020,2,Remote
E8047,42,Non-binary,Sales,2,5615,10,4,8/10/2023,15,Remote
E8872,39,Male,Engineering,3,3093,5,1,10/12/2021,9,Hybrid
E3865,30,Non-binary,Engineering,3,6444,20,5,24/11/2023,9,In-office
E4972,33,Non-binary,Engineering,2,4777,6,3,1/09/2021,3,Hybrid
E1940,56,Female,HR,2,7620,17,1,28/01/2021,14,Remote
E8363,30,Female,Engineering,3,8430,7,5,24/12/2021,6,Remote
E3901,36,Female,Marketing,2,8280,3,5,13/09/2023,0,Remote
E3313,49,Male,Sales,2,6010,19,3,11/01/2024,7,Hybrid
E4919,31,Non-binary,Marketing,3,3288,20,4,1/10/2021,1,Hybrid
E8295,29,Non-binary,Engineering,1,3044,15,3,20/04/2022,0,Remote
E1930,39,Non-binary,Marketing,2,3901,13,4,12/02/2022,15,Hybrid
E9439,42,Non-binary,Sales,2,7247,20,3,26/06/2020,2,Remote
E5153,56,Male,HR,1,8346,19,4,11/10/2023,14,In-office
E1418,42,Female,Sales,1,5208,20,3,7/09/2024,15,Hybrid
E9170,57,Male,HR,1,8504,16,1,11/09/2020,15,Remote
E3235,52,Male,HR,2,3040,20,3,24/02/2024,14,Remote
E8586,36,Female,Marketing,3,3376,17,2,8/01/2021,13,Hybrid
E8711,37,Non-binary,Engineering,2,5213,14,5,9/02/2022,15,In-office
E1017,43,Male,HR,1,7773,1,3,1/08/2024,12,Hybrid
E6269,45,Female,Sales,1,6880,14,3,27/02/2021,8,Remote
E8240,59,Male,Engineering,1,4712,17,3,4/04/2020,2,Hybrid
E5927,55,Non-binary,HR,3,5680,11,1,20/02/2022,6,Hybrid
E1712,32,Non-binary,Marketing,1,8153,2,4,15/03/2022,11,Hybrid
E4728,53,Male,HR,3,7288,6,1,17/07/2020,0,Hybrid
E3170,42,Female,Engineering,1,3469,1,1,31/01/2021,1,In-office
E9854,56,Male,Marketing,1,7349,8,5,4/07/2021,1,Hybrid
E9714,23,Non-binary,Engineering,1,7802,7,5,22/01/2025,3,In-office
E1854,45,Male,Marketing,1,6088,15,3,13/12/2020,10,Remote
E4213,25,Non-binary,Sales,2,7007,9,1,22/02/2022,1,Hybrid
E7717,44,Male,Marketing,2,5852,14,3,4/08/2021,14,Remote
E6631,44,Non-binary,HR,2,6786,7,1,13/03/2021,6,Hybrid
E4042,22,Female,HR,3,5394,10,1,29/02/2020,6,In-office
E3362,48,Male,Sales,1,5225,15,2,29/12/2020,2,Remote
E8457,39,Male,HR,1,5177,2,5,5/11/2021,13,In-office
E1691,48,Non-binary,Marketing,3,3370,4,2,29/12/2020,12,In-office
E9330,25,Non-binary,Sales,2,7014,9,3,18/08/2023,6,Hybrid
E8948,22,Female,Marketing,3,7912,17,1,8/02/2024,1,Hybrid
E1197,36,Non-binary,Marketing,2,4024,10,4,24/01/2021,12,Hybrid
E9157,27,Male,Engineering,1,5238,6,4,21/01/2022,12,In-office
E4007,47,Non-binary,Sales,1,8288,11,5,30/11/2021,13,Remote
E6397,32,Male,Sales,1,6914,3,1,3/05/2022,0,In-office
E5537,35,Female,Marketing,3,5858,20,3,27/03/2022,12,In-office
E6296,51,Non-binary,HR,3,7987,6,5,21/09/2020,1,In-office
E3690,28,Male,Marketing,3,8778,15,5,24/01/2023,4,Hybrid
E2641,32,Female,Marketing,2,4567,6,5,30/10/2024,15,In-office
E2151,46,Female,Engineering,2,4179,17,2,16/12/2024,7,Remote
E9904,23,Non-binary,Sales,1,7884,15,4,19/07/2021,11,In-office
E6694,39,Male,HR,1,3465,10,4,29/08/2023,13,In-office
E1278,33,Male,Sales,2,5115,8,5,14/11/2024,9,Remote
E8263,50,Male,Marketing,3,7220,4,5,13/04/2022,1,Hybrid
E6817,52,Non-binary,Marketing,1,4566,1,4,6/05/2020,13,Hybrid
E9430,34,Female,HR,3,4595,10,3,27/11/2024,7,In-office
E3313,27,Male,HR,2,8950,9,1,5/01/2024,0,Remote
E3689,55,Male,Engineering,3,8127,16,2,20/02/2024,0,In-office
E2914,43,Male,Engineering,3,8783,1,4,26/12/2021,0,Remote
E4149,39,Non-binary,Engineering,1,8948,1,1,1/06/2021,15,Remote
E4187,45,Male,Engineering,2,4412,17,4,2/07/2022,11,Remote
E3582,55,Female,HR,1,7785,10,2,13/07/2022,15,Hybrid
E7907,46,Female,Engineering,2,6382,11,4,8/08/2022,5,In-office
E8571,56,Non-binary,Marketing,3,3826,11,4,19/09/2022,7,Remote
E4223,50,Non-binary,HR,2,6920,7,2,14/07/2023,7,Remote
E2199,26,Male,Engineering,2,6112,8,1,4/04/2022,14,In-office
E2142,56,Female,Sales,1,8562,11,3,19/05/2024,13,Hybrid
E6524,44,Non-binary,Sales,1,5264,7,5,11/03/2023,3,In-office
E1230,43,Non-binary,Sales,1,4466,9,1,27/03/2024,12,In-office
E8131,38,Female,Marketing,3,4659,19,1,1/04/2024,14,Remote
E8765,39,Female,Marketing,2,3713,13,3,29/04/2023,7,Remote
E9357,41,Female,Engineering,1,6870,18,2,1/12/2024,6,In-office
E5009,31,Female,HR,3,5983,2,1,1/12/2020,11,Hybrid
E4655,32,Male,Sales,3,6038,5,5,5/03/2023,7,Remote
E9025,57,Non-binary,Marketing,2,3558,9,1,14/01/2023,5,Remote
E4340,25,Female,Engineering,1,6172,11,2,6/04/2023,5,In-office
E8369,58,Female,Sales,3,5043,20,4,31/10/2024,7,In-office
E1273,57,Male,Engineering,1,3224,12,5,15/06/2023,14,Remote
E7283,46,Female,HR,2,4325,17,2,16/07/2023,5,In-office
E7211,32,Male,Engineering,1,8095,6,4,11/07/2022,0,Hybrid
E9431,34,Non-binary,HR,3,7647,12,3,4/06/2023,9,Remote
E6542,39,Male,Engineering,1,7204,13,2,4/07/2021,12,In-office
E5480,31,Non-binary,Engineering,2,8104,11,1,13/09/2020,6,In-office
E1603,48,Male,HR,1,8504,9,5,2/06/2021,9,Remote
E1115,56,Non-binary,Engineering,1,3282,3,4,1/05/2020,8,Remote
E3833,38,Female,Engineering,3,4456,17,4,27/10/2024,7,In-office
E6189,52,Female,Engineering,2,4112,5,4,24/08/2020,11,In-office
E9626,40,Female,Engineering,2,8416,9,4,1/11/2022,13,In-office
E3920,51,Female,Sales,2,5713,7,1,6/06/2021,0,In-office
E8803,44,Female,Engineering,2,8611,12,4,10/07/2021,12,Hybrid
E1254,45,Non-binary,HR,1,8897,13,2,15/12/2020,15,In-office
E5572,33,Female,HR,1,3426,8,5,27/05/2020,2,In-office
E3374,30,Non-binary,HR,3,8516,4,1,25/11/2020,7,Remote
E4577,34,Female,HR,3,4677,16,1,8/09/2022,3,Hybrid
E6391,36,Female,Sales,3,6178,17,1,21/09/2023,14,Remote
E5817,27,Female,Sales,2,3955,3,5,11/10/2020,1,Hybrid
E5320,38,Male,Engineering,1,7075,3,2,15/12/2020,0,Remote
E5151,51,Female,Sales,3,6967,18,5,29/03/2022,10,Remote
E4765,47,Non-binary,Engineering,3,7759,13,2,13/11/2024,0,Remote
E9967,35,Non-binary,Sales,1,5789,3,2,17/01/2020,11,Remote
E5020,36,Female,HR,2,6315,13,1,13/05/2021,2,Remote
E9325,23,Non-binary,Sales,3,6007,14,5,29/07/2020,6,Hybrid
E4225,47,Non-binary,HR,3,6354,13,2,3/04/2024,1,Hybrid
E9759,55,Male,Marketing,3,3994,7,1,13/01/2025,1,In-office
E9237,43,Male,Marketing,2,7426,13,5,10/06/2024,7,In-office
E9610,60,Non-binary,Sales,1,4661,1,1,15/10/2024,11,Remote
E7246,39,Non-binary,Sales,1,8010,7,2,28/04/2021,8,In-office
E8249,45,Non-binary,HR,2,5868,18,4,16/11/2023,14,Hybrid
E2013,55,Male,Marketing,2,5318,19,5,12/11/2022,2,Remote
E4550,55,Non-binary,Engineering,2,4123,18,1,18/04/2020,15,In-office
E6603,46,Non-binary,Engineering,3,6671,14,4,4/04/2022,4,Remote
E9093,58,Male,Engineering,1,6192,2,1,8/04/2021,6,Remote
E7451,28,Male,Sales,3,6438,7,3,8/08/2024,12,Remote
E3459,31,Male,Sales,3,6425,12,5,8/12/2022,6,Hybrid
E8850,47,Female,Engineering,1,7238,19,2,9/03/2024,5,Hybrid
E2287,55,Male,Engineering,3,5974,17,4,21/01/2025,2,Hybrid
E7037,50,Male,Sales,2,3253,18,3,11/08/2024,9,Hybrid
E3676,46,Non-binary,Engineering,1,8022,11,2,15/07/2024,3,In-office
E8898,25,Male,HR,2,3776,1,2,20/06/2023,13,In-office
E9988,39,Male,Sales,2,4749,18,5,23/01/2021,6,In-office
E5552,26,Male,Sales,2,4478,1,4,25/07/2023,12,Remote
E6834,41,Non-binary,Marketing,2,6355,4,4,22/05/2024,9,In-office
E4872,33,Female,HR,2,6325,1,4,6/03/2024,4,Remote
E5342,52,Male,HR,3,6575,8,5,22/08/2021,8,Hybrid
E3132,30,Non-binary,Engineering,3,6713,17,1,25/01/2020,5,In-office
E5349,51,Male,Engineering,2,6632,20,2,13/02/2020,13,Remote
E1390,46,Male,Engineering,1,5141,16,5,11/12/2024,5,In-office
E9449,47,Female,HR,3,3692,16,2,8/10/2021,8,In-office
E5246,27,Male,HR,2,8393,12,4,7/05/2020,10,Remote
E5594,27,Female,Marketing,1,4081,1,3,23/12/2020,10,Hybrid
E1017,24,Male,Sales,1,8170,3,4,9/06/2023,7,Remote
E1117,27,Non-binary,Sales,2,7314,10,2,29/08/2021,9,Remote
E5908,22,Female,Marketing,2,5109,7,4,17/10/2021,3,Remote
E6003,60,Female,HR,2,4628,3,4,9/09/2024,2,In-office
E1431,36,Non-binary,HR,3,8511,19,2,26/09/2023,11,Hybrid
E3884,42,Non-binary,Marketing,3,8757,20,1,6/05/2023,1,Hybrid
E8085,40,Male,Sales,1,8219,10,5,3/07/2022,15,Hybrid
E7463,60,Female,HR,1,7045,10,2,22/10/2022,4,Remote
E8508,27,Female,HR,3,8012,14,3,14/11/2023,1,Remote
E8828,28,Female,Marketing,1,4883,8,4,4/06/2021,3,In-office
E9563,33,Female,Sales,3,7211,10,2,28/05/2024,4,Hybrid
E4598,43,Female,Engineering,3,3350,2,1,4/02/2022,13,Remote
E9772,49,Non-binary,Marketing,1,6447,6,2,1/04/2021,3,Remote
E1765,48,Non-binary,HR,2,6469,15,5,2/04/2023,14,In-office
E2195,40,Female,HR,3,6567,11,2,22/10/2023,10,In-office
E2544,57,Female,Marketing,1,3667,4,4,25/12/2021,3,Remote
E5809,30,Non-binary,Sales,1,5198,19,3,28/02/2022,6,Remote
E7386,41,Female,Sales,1,5683,3,4,30/08/2022,10,Remote
E6648,40,Male,Marketing,1,3998,18,4,4/01/2025,14,Remote
E2732,46,Male,Sales,2,4800,11,4,4/09/2020,5,Hybrid
E6871,27,Non-binary,Sales,2,4079,14,3,7/08/2022,7,Hybrid
E6606,59,Male,HR,3,8058,20,4,25/07/2020,12,Remote
E1691,57,Male,Engineering,2,4940,14,4,18/07/2021,1,Remote
E8975,57,Non-binary,Marketing,3,8299,5,2,14/07/2022,2,Hybrid
E4236,54,Male,Engineering,2,3877,14,1,12/12/2023,7,Hybrid
E5230,24,Female,HR,2,7931,20,3,14/10/2020,4,Remote
E3808,29,Female,Sales,1,7137,20,1,11/05/2024,14,Hybrid
E3751,27,Non-binary,Engineering,3,5451,19,4,26/05/2022,14,In-office
E2108,34,Female,HR,3,6479,9,3,17/06/2020,0,In-office
E5298,42,Female,HR,3,5359,18,5,30/12/2024,7,In-office
E7780,55,Non-binary,HR,1,3354,5,3,19/02/2022,7,Remote
E8793,23,Male,Engineering,3,3708,15,5,28/10/2023,1,Hybrid
E3100,32,Non-binary,HR,1,3726,15,1,22/04/2022,10,Hybrid
E4399,50,Male,Sales,3,8535,2,3,14/11/2024,13,In-office
E3296,53,Female,HR,2,7968,19,1,11/04/2021,8,In-office
E7314,60,Non-binary,Marketing,2,8647,7,3,19/05/2023,9,In-office
E9625,54,Female,Engineering,2,8458,10,3,29/05/2020,1,Hybrid
E3420,48,Female,Marketing,3,5357,15,4,24/11/2020,6,In-office
E7594,51,Non-binary,Engineering,1,7733,1,2,26/03/2024,2,In-office
E8314,59,Female,HR,2,5108,12,3,3/03/2023,1,In-office
E2420,51,Female,HR,2,6033,3,4,1/09/2020,1,Hybrid
E5239,28,Female,Sales,2,7804,12,3,27/04/2023,6,Hybrid
E8613,53,Non-binary,Marketing,1,3456,7,2,4/11/2024,11,In-office
E2075,22,Non-binary,Sales,3,4338,15,2,18/11/2023,7,Hybrid
E9488,49,Non-binary,Sales,2,6042,8,3,22/04/2021,3,Remote
E7434,41,Non-binary,Sales,2,3591,14,4,16/06/2023,10,Hybrid
E4495,49,Non-binary,Marketing,3,8745,5,5,3/08/2020,7,Remote
E7097,37,Female,Engineering,3,7756,19,1,24/01/2023,3,In-office
E1649,30,Non-binary,Sales,1,4024,14,3,8/02/2023,2,In-office
E3082,44,Male,Marketing,1,6201,1,2,11/11/2022,3,Remote
E8349,32,Female,Engineering,2,5506,18,4,17/07/2020,12,Hybrid
E4282,41,Female,Sales,1,8324,4,3,29/07/2021,8,In-office
E3358,49,Female,Engineering,1,6470,6,1,27/04/2022,1,Remote
E1274,25,Male,Engineering,2,7538,19,3,20/12/2021,15,In-office
E1284,57,Female,HR,3,8552,13,1,23/01/2023,6,Hybrid
E4595,34,Male,HR,1,3608,6,2,24/04/2020,10,Hybrid
E8516,30,Female,Engineering,3,5682,6,2,26/04/2023,9,In-office
E5147,57,Female,Sales,3,7181,9,3,8/02/2021,5,Remote
E9018,47,Non-binary,Sales,2,4557,9,5,18/10/2020,13,Hybrid
E9504,55,Male,Sales,2,4949,18,1,5/01/2023,5,In-office
E9396,55,Male,Marketing,3,4268,19,4,11/10/2023,0,Hybrid
E1991,47,Non-binary,Sales,3,3527,7,3,26/03/2021,2,In-office
E7243,54,Non-binary,HR,1,7817,1,3,4/10/2024,1,Hybrid
E9924,24,Female,Marketing,3,6534,10,3,8/04/2020,8,In-office
E1117,25,Female,Marketing,1,4994,20,5,25/05/2023,14,Hybrid
E1977,29,Female,HR,1,3785,20,4,13/09/2020,1,Hybrid
E4966,33,Male,Sales,3,3735,3,1,24/10/2021,1,Remote
E2212,22,Non-binary,Marketing,1,3456,14,1,20/02/2023,11,Remote
E3753,50,Male,HR,2,6607,1,3,18/07/2021,7,In-office
E9302,37,Non-binary,HR,3,5373,2,3,24/12/2022,3,Hybrid
E4801,35,Non-binary,HR,3,4312,14,5,12/10/2023,7,In-office
E1531,36,Female,HR,1,7683,9,4,4/11/2023,10,In-office
E1174,53,Non-binary,Engineering,1,3501,18,4,6/06/2021,15,Remote
E8504,36,Non-binary,Sales,3,6435,15,2,22/10/2021,13,In-office
E4411,39,Non-binary,Engineering,2,8883,1,5,21/12/2020,6,In-office
E3711,49,Female,HR,2,3915,10,3,22/09/2024,3,Hybrid
E6415,51,Male,Engineering,3,4878,11,2,23/07/2022,8,In-office
E9366,42,Male,Sales,3,8729,5,3,29/08/2024,7,Remote
E3712,39,Female,Marketing,1,8888,6,1,22/08/2023,2,Hybrid
E9004,26,Non-binary,Engineering,3,8605,8,1,27/01/2025,7,Remote
E3672,36,Male,HR,3,4278,3,2,21/08/2023,0,In-office
E2724,38,Male,Sales,2,7195,1,2,19/04/2022,2,Hybrid
E8621,24,Female,HR,1,7031,17,4,17/04/2024,13,In-office
E1544,38,Non-binary,Engineering,2,4878,19,4,20/03/2024,4,Hybrid
E4567,57,Male,HR,2,4209,10,1,15/11/2022,3,Remote
E4244,58,Male,Sales,3,3587,20,4,13/03/2020,0,Hybrid
E9201,57,Non-binary,Sales,2,8950,1,5,25/09/2024,4,Remote
E9643,35,Female,Marketing,3,8545,18,5,1/07/2024,2,Remote
E4421,27,Non-binary,Sales,2,3613,11,4,5/08/2024,8,Remote
E7018,32,Non-binary,Marketing,3,3921,6,5,20/11/2023,6,Remote
E4630,27,Male,Engineering,1,3505,3,4,25/02/2020,2,Hybrid
E9006,29,Female,Engineering,1,6018,13,3,17/08/2024,10,Remote
E3992,51,Non-binary,Engineering,1,3015,7,2,24/05/2021,3,In-office
E2335,57,Non-binary,Sales,1,3477,10,1,10/09/2021,2,Hybrid
E7672,50,Non-binary,HR,2,7140,1,1,10/12/2021,6,In-office
E9046,39,Non-binary,HR,2,7660,10,3,14/02/2021,8,Remote
E4796,40,Female,Sales,2,4126,2,1,5/02/2022,3,In-office
E1534,33,Non-binary,Engineering,2,4233,11,4,2/04/2022,1,Hybrid
E7471,54,Male,Sales,1,7883,16,5,9/02/2020,6,Hybrid
E5310,42,Non-binary,Sales,2,3419,2,5,19/10/2024,11,Hybrid
E8021,42,Non-binary,Marketing,3,4927,20,5,5/10/2023,12,Hybrid
E1962,58,Female,Sales,1,8390,7,5,14/10/2024,15,Hybrid
E7920,52,Male,Sales,1,8447,20,4,23/12/2022,9,Remote
E5929,25,Female,Marketing,2,6803,6,4,29/06/2021,9,Remote
E3308,46,Non-binary,Engineering,1,8652,1,2,29/05/2023,15,Remote
E5045,43,Non-binary,HR,1,3168,6,2,27/04/2022,10,Hybrid
E7105,60,Non-binary,Engineering,2,3683,20,5,6/01/2020,12,Remote
E7058,54,Male,Sales,3,5265,5,2,17/01/2023,2,In-office
E7062,57,Female,Engineering,3,7333,17,2,9/04/2022,11,In-office
E7120,37,Female,Engineering,3,6308,15,1,21/02/2023,12,In-office
E6912,57,Male,Marketing,1,4077,17,4,16/03/2020,7,Remote
E7849,27,Male,Sales,1,3809,5,3,24/10/2022,7,Remote
E2079,58,Female,Marketing,2,5389,2,2,24/03/2023,13,Hybrid
E8264,46,Non-binary,Marketing,2,4470,10,2,12/04/2022,7,Remote
E9653,52,Female,HR,2,7688,12,4,16/07/2020,15,Remote
E5321,31,Male,Sales,1,6567,12,1,22/05/2024,5,In-office
E5524,22,Female,Marketing,1,5870,3,1,19/06/2020,1,In-office
E3464,45,Non-binary,Marketing,3,3758,10,2,30/07/2022,0,Hybrid
E9316,35,Non-binary,Engineering,2,4601,7,5,18/02/2022,14,Hybrid
E9223,40,Male,HR,1,7908,5,5,1/02/2025,6,Remote
E2938,24,Female,Marketing,3,3082,3,3,24/04/2020,10,Remote
E3723,51,Male,Sales,3,5607,5,1,16/10/2022,8,Remote
E4922,26,Female,HR,1,4699,16,5,24/05/2022,0,In-office
E7042,39,Male,HR,1,6739,1,3,6/12/2024,13,Remote
E4787,53,Female,Sales,2,6561,8,5,2/07/2020,1,In-office
E8432,52,Non-binary,Marketing,2,6942,3,1,8/09/2020,0,Hybrid
E6581,38,Male,Marketing,2,3633,9,2,3/08/2023,12,Remote
E1675,37,Male,Sales,2,8815,15,3,4/08/2022,8,Remote
E9407,43,Female,Sales,3,7837,2,4,17/12/2023,6,Remote
E4988,56,Non-binary,Sales,2,6838,1,3,25/04/2024,3,In-office
E8644,47,Female,HR,3,6882,14,1,11/08/2020,12,In-office
E4514,60,Non-binary,Sales,1,5338,16,5,17/02/2022,6,Hybrid
E9656,24,Non-binary,Marketing,3,5197,20,2,23/03/2024,7,In-office
E8423,45,Male,Marketing,1,8564,4,5,6/09/2024,13,In-office
E5710,29,Male,Marketing,2,8182,17,5,25/07/2024,7,Hybrid
E3562,51,Non-binary,Engineering,3,3432,16,3,13/05/2022,8,Remote
E4635,50,Male,Sales,1,6655,9,5,18/06/2021,14,Remote
E7865,40,Non-binary,Marketing,2,6330,10,2,15/03/2024,15,Remote
E4114,45,Non-binary,Sales,2,5376,1,5,5/10/2024,8,Hybrid
E3827,29,Female,Marketing,1,3039,3,3,26/12/2020,0,Hybrid
E3671,56,Non-binary,Marketing,3,6984,4,3,25/04/2021,7,In-office
E5457,47,Non-binary,HR,2,5898,17,5,29/12/2022,2,In-office
E3280,50,Male,Marketing,1,8228,2,4,5/01/2024,10,Remote
E4625,49,Non-binary,HR,2,3650,17,5,8/10/2023,12,Remote
E1102,54,Female,HR,2,9000,5,5,9/09/2024,13,In-office
E8766,45,Non-binary,Sales,2,4532,1,2,20/03/2021,11,Remote
E7878,30,Male,Sales,1,6073,9,5,25/01/2022,5,In-office
E1594,48,Non-binary,Marketing,2,3762,17,1,7/05/2023,4,Hybrid
E7242,50,Female,Sales,1,6878,13,2,27/08/2020,1,Remote
E6496,28,Male,HR,3,5486,19,1,16/09/2023,15,Remote
E2189,53,Non-binary,Sales,2,4583,9,5,17/11/2023,1,Remote
E3085,55,Male,Marketing,1,7432,20,3,30/05/2024,11,In-office
E2007,25,Male,Sales,1,7674,18,5,13/10/2022,2,Remote
E6083,55,Female,HR,3,3567,5,4,22/07/2020,14,In-office
E7801,22,Female,Engineering,3,6209,4,1,24/05/2020,3,Remote
E6404,27,Non-binary,Engineering,3,7192,5,5,20/02/2023,10,Hybrid
E7332,46,Male,Sales,2,6474,15,5,24/09/2020,0,Hybrid
E6309,52,Female,Sales,2,3793,8,1,10/03/2021,2,Remote
E8763,56,Male,Engineering,2,5669,8,2,23/10/2022,15,Hybrid
E6893,47,Female,HR,1,3040,16,5,22/05/2022,7,Remote
E8917,53,Male,Marketing,1,4105,18,2,28/05/2024,13,In-office
E9877,27,Male,Engineering,2,3902,11,3,24/10/2024,1,Hybrid
E7502,41,Non-binary,Sales,3,7012,16,2,11/05/2023,7,In-office
E9148,26,Male,Sales,2,4907,14,4,13/10/2023,0,In-office
E9315,24,Male,Sales,3,7460,2,1,24/12/2023,10,In-office
E6957,46,Male,HR,1,3709,18,4,1/03/2023,10,Remote
E8186,48,Non-binary,Marketing,2,5318,17,1,9/01/2021,10,In-office
E2426,49,Female,HR,1,4393,4,5,7/11/2024,6,Hybrid
E8213,34,Female,HR,3,8988,4,4,3/01/2020,7,In-office
E8713,46,Female,Sales,3,3879,9,4,30/04/2020,12,Remote
E1813,39,Non-binary,HR,3,4469,17,4,19/10/2020,12,In-office
E6833,43,Female,Engineering,3,4938,18,5,3/10/2021,10,Hybrid
E4244,39,Non-binary,Sales,1,6574,10,3,13/10/2021,7,In-office
E7491,40,Female,Engineering,1,6614,4,4,12/11/2023,6,In-office
E9545,33,Male,Sales,3,7660,5,2,22/07/2024,10,In-office
E5779,33,Female,HR,2,7332,4,1,10/10/2022,3,In-office
E7732,27,Non-binary,HR,2,6960,16,2,1/11/2022,0,Hybrid
E8178,38,Female,HR,3,6757,2,4,9/05/2023,4,In-office
E5778,58,Non-binary,Sales,3,5209,10,1,4/02/2025,15,In-office
E6558,42,Female,Marketing,3,4694,8,1,15/04/2020,10,In-office
E3667,48,Female,Sales,1,8929,7,1,1/07/2024,5,Hybrid
E4603,44,Non-binary,HR,1,4603,17,1,9/07/2023,4,In-office
E7943,43,Male,Engineering,1,5449,14,1,12/05/2023,1,Hybrid
E9742,40,Non-binary,Engineering,3,3024,20,2,26/03/2021,0,In-office
E7780,35,Female,HR,2,5364,14,5,26/08/2022,4,Hybrid
E3379,49,Female,HR,2,4908,7,2,10/11/2023,14,In-office
E8271,36,Male,Engineering,1,5025,6,5,31/05/2022,13,In-office
E9932,55,Non-binary,HR,2,4801,1,3,6/04/2023,14,Hybrid
E2853,36,Non-binary,Marketing,2,5630,1,1,15/05/2022,7,Remote
E8094,25,Female,Marketing,1,3548,15,5,11/03/2023,3,Hybrid
E3263,60,Non-binary,HR,1,8764,20,4,11/12/2022,13,Remote
E2720,55,Non-binary,HR,2,4715,17,5,12/09/2023,7,Remote
E9884,22,Male,HR,2,7468,3,3,10/11/2020,6,Hybrid
E7488,57,Non-binary,HR,3,8920,18,1,25/01/2021,0,Remote
E9214,44,Male,HR,1,3487,8,2,23/12/2024,6,Hybrid
E6377,42,Non-binary,Engineering,2,7288,8,1,31/01/2023,1,In-office
E4452,25,Non-binary,Marketing,1,6325,3,5,26/02/2020,1,In-office
E4432,45,Male,HR,2,7957,5,4,22/10/2022,15,Hybrid
E8507,42,Male,Sales,2,8544,16,5,9/07/2023,10,In-office
E1856,35,Female,Sales,2,5973,2,3,24/05/2023,15,Hybrid
E5870,58,Male,HR,1,8147,13,2,22/12/2024,6,Hybrid
E7192,32,Male,Marketing,1,8201,19,2,13/11/2024,14,Hybrid
E8831,28,Male,HR,3,7944,18,1,5/07/2020,9,Hybrid
E9863,49,Non-binary,HR,2,3746,20,5,20/12/2024,5,Hybrid
E9232,36,Non-binary,HR,1,6915,7,3,1/05/2020,15,In-office
E3939,23,Male,HR,1,3772,6,2,8/03/2022,9,Remote
E4024,28,Female,HR,2,7464,10,2,31/01/2025,14,Remote
E4434,40,Male,HR,3,6206,18,5,4/03/2021,8,Hybrid
E9819,55,Female,Marketing,2,8188,6,5,13/05/2020,8,Hybrid
E3233,37,Female,Sales,3,3504,4,3,14/09/2022,13,Hybrid
E7819,35,Female,Marketing,3,7571,15,3,12/02/2022,8,In-office
E1358,54,Male,Marketing,2,5494,13,1,16/10/2021,13,In-office
E7269,32,Male,HR,2,4223,11,2,3/02/2021,3,Hybrid
E8657,28,Male,Engineering,2,3874,17,4,16/05/2021,12,Remote
E5859,56,Female,Marketing,1,4285,10,3,12/01/2025,13,Hybrid
E6340,60,Male,Engineering,1,4038,4,4,20/03/2020,2,Hybrid
